2023-06-26 12:02:59,617: Key.ctrl_l
2023-06-26 12:02:59,648: Key.ctrl_l
2023-06-26 12:02:59,680: Key.ctrl_l
2023-06-26 12:02:59,712: Key.ctrl_l
2023-06-26 12:02:59,732: '\x03'
2023-06-26 12:03:00,635: Key.ctrl_l
2023-06-26 12:03:01,055: '\x03'
2023-06-26 12:03:06,245: Key.ctrl_l
2023-06-26 12:03:06,731: Key.ctrl_l
2023-06-26 12:03:06,763: Key.ctrl_l
2023-06-26 12:03:06,794: Key.ctrl_l
2023-06-26 12:03:06,825: Key.ctrl_l
2023-06-26 12:03:06,841: Key.ctrl_l
2023-06-26 12:03:06,872: Key.ctrl_l
2023-06-26 12:03:06,904: Key.ctrl_l
2023-06-26 12:03:06,935: '\x16'
2023-06-26 12:03:08,695: Key.shift_r
2023-06-26 12:03:08,825: Key.enter
2023-06-26 12:03:09,102: Key.enter
2023-06-26 12:03:10,092: 'w'
2023-06-26 12:03:10,226: 'h'
2023-06-26 12:03:10,400: 'e'
2023-06-26 12:03:10,541: 'r'
2023-06-26 12:03:10,706: 'e'
2023-06-26 12:03:11,140: Key.space
2023-06-26 12:03:13,046: 's'
2023-06-26 12:03:14,368: 'h'
2023-06-26 12:03:14,520: 'o'
2023-06-26 12:03:14,685: 'u'
2023-06-26 12:03:14,908: 't'
2023-06-26 12:03:15,487: Key.backspace
2023-06-26 12:03:16,556: 'l'
2023-06-26 12:03:16,640: 'd'
2023-06-26 12:03:33,351: 'c'
2023-06-26 12:03:33,367: Key.space
2023-06-26 12:03:33,804: Key.shift
2023-06-26 12:03:34,240: '='
2023-06-26 12:03:34,370: Key.backspace
2023-06-26 12:03:34,632: Key.backspace
2023-06-26 12:03:34,936: Key.space
2023-06-26 12:03:35,195: Key.backspace
2023-06-26 12:03:35,355: Key.backspace
2023-06-26 12:03:35,523: Key.space
2023-06-26 12:03:35,858: Key.shift
2023-06-26 12:03:36,110: 'I'
2023-06-26 12:03:36,298: Key.space
2023-06-26 12:03:37,221: 'p'
2023-06-26 12:03:37,384: 'u'
2023-06-26 12:03:37,487: 't'
2023-06-26 12:03:37,571: Key.space
2023-06-26 12:03:38,596: Key.shift
2023-06-26 12:03:38,674: 'M'
2023-06-26 12:03:38,910: 'y'
2023-06-26 12:03:38,917: 'h'
2023-06-26 12:03:39,427: Key.backspace
2023-06-26 12:03:39,567: Key.backspace
2023-06-26 12:03:39,765: Key.backspace
2023-06-26 12:03:40,568: 'm'
2023-06-26 12:03:40,824: 'y'
2023-06-26 12:03:40,997: Key.space
2023-06-26 12:03:41,806: 't'
2023-06-26 12:03:41,971: 'e'
2023-06-26 12:03:42,381: 'x'
2023-06-26 12:03:42,639: 't'
2023-06-26 12:03:42,781: Key.space
2023-06-26 12:03:44,058: 'f'
2023-06-26 12:03:44,384: 'i'
2023-06-26 12:03:44,636: 'l'
2023-06-26 12:03:44,715: 'e'
2023-06-26 12:03:44,941: Key.space
2023-06-26 12:03:45,140: 'n'
2023-06-26 12:03:45,294: 'i'
2023-06-26 12:03:45,647: Key.backspace
2023-06-26 12:03:45,792: Key.backspace
2023-06-26 12:03:46,100: 'i'
2023-06-26 12:03:46,226: 'n'
2023-06-26 12:03:46,360: Key.space
2023-06-26 12:03:46,761: 't'
2023-06-26 12:03:46,845: 'h'
2023-06-26 12:03:47,084: 'i'
2023-06-26 12:03:47,241: 's'
2023-06-26 12:03:47,345: Key.space
2023-06-26 12:03:47,805: 'c'
2023-06-26 12:03:47,926: 'o'
2023-06-26 12:03:48,088: 'd'
2023-06-26 12:03:48,319: 'e'
2023-06-26 12:03:48,789: Key.enter
2023-06-26 12:04:14,980: Key.ctrl_l
2023-06-26 12:04:16,227: Key.ctrl_l
2023-06-26 12:04:16,716: Key.ctrl_l
2023-06-26 12:04:16,730: '\x03'
2023-06-26 12:04:24,475: Key.ctrl_l
2023-06-26 12:04:24,965: Key.ctrl_l
2023-06-26 12:04:24,995: Key.ctrl_l
2023-06-26 12:04:25,025: Key.ctrl_l
2023-06-26 12:04:25,054: Key.ctrl_l
2023-06-26 12:04:25,085: Key.ctrl_l
2023-06-26 12:04:25,087: '\x16'
2023-06-26 12:04:57,148: 'v'
2023-06-26 12:04:57,164: 'f'
2023-06-26 12:04:57,290: 'v'
2023-06-26 12:04:57,369: 'o'
2023-06-26 12:04:57,400: 'n'
2023-06-26 12:04:57,589: 'u'
2023-06-26 12:04:57,841: 'n'
2023-06-26 12:04:58,092: 'v'
2023-06-26 12:04:58,265: 'w'
2023-06-26 12:04:58,296: 'e'
2023-06-26 12:06:03,622: 'w'
2023-06-26 12:06:03,773: 'a'
2023-06-26 12:06:03,948: 'r'
2023-06-26 12:06:04,091: 'e'
2023-06-26 12:06:42,881: Key.media_volume_up
2023-06-26 12:06:43,371: Key.media_volume_up
2023-06-26 12:06:43,401: Key.media_volume_up
2023-06-26 12:06:43,431: Key.media_volume_up
2023-06-26 12:06:43,461: Key.media_volume_up
2023-06-26 12:06:43,491: Key.media_volume_up
2023-06-26 12:06:43,514: Key.media_volume_up
2023-06-26 12:06:43,547: Key.media_volume_up
2023-06-26 12:06:43,578: Key.media_volume_up
2023-06-26 12:08:41,016: Key.right
2023-06-26 12:08:58,443: Key.right
2023-06-26 12:08:59,274: Key.right
2023-06-26 12:08:59,891: Key.right
2023-06-26 12:09:00,333: Key.right
2023-06-26 12:09:00,846: Key.right
2023-06-26 12:09:01,485: Key.right
2023-06-26 12:10:27,555: Key.backspace
2023-06-26 12:13:50,556: Key.left
2023-06-26 12:13:50,885: Key.left
2023-06-26 12:14:50,856: Key.backspace
2023-06-26 12:15:11,076: Key.left
2023-06-26 12:15:11,665: Key.left
2023-06-26 12:15:12,814: Key.left
2023-06-26 12:15:13,330: Key.left
2023-06-26 12:15:13,787: Key.left
2023-06-26 12:15:14,150: Key.left
2023-06-26 12:15:14,498: Key.left
2023-06-26 12:15:14,871: Key.left
2023-06-26 12:15:15,913: Key.left
2023-06-26 12:15:22,781: 'w'
2023-06-26 12:15:22,922: 'i'
2023-06-26 12:15:23,080: 't'
2023-06-26 12:15:23,162: Key.space
2023-06-26 12:15:23,223: 'h'
2023-06-26 12:15:23,735: Key.backspace
2023-06-26 12:15:23,857: Key.backspace
2023-06-26 12:15:24,131: 'h'
2023-06-26 12:15:24,265: Key.space
2023-06-26 12:15:25,106: 'o'
2023-06-26 12:15:25,220: 'p'
2023-06-26 12:15:25,654: Key.enter
2023-06-26 12:15:26,667: Key.shift_r
2023-06-26 12:15:27,149: '('
2023-06-26 12:15:27,900: "'"
2023-06-26 12:15:32,990: 'k'
2023-06-26 12:15:33,174: 'e'
2023-06-26 12:15:33,402: 'y'
2023-06-26 12:15:35,802: 'o'
2023-06-26 12:15:36,945: Key.backspace
2023-06-26 12:15:37,694: 'l'
2023-06-26 12:15:37,923: 'o'
2023-06-26 12:15:38,352: Key.backspace
2023-06-26 12:15:38,495: Key.backspace
2023-06-26 12:15:38,664: Key.backspace
2023-06-26 12:15:38,819: Key.backspace
2023-06-26 12:15:38,949: Key.backspace
2023-06-26 12:15:39,464: 'e'
2023-06-26 12:15:39,583: 'n'
2023-06-26 12:15:39,905: 'c'
2023-06-26 12:15:40,278: 'r'
2023-06-26 12:15:40,820: 'y'
2023-06-26 12:15:42,207: 'p'
2023-06-26 12:15:42,355: 't'
2023-06-26 12:15:42,491: Key.space
2023-06-26 12:15:43,128: Key.backspace
2023-06-26 12:15:44,758: 'l'
2023-06-26 12:15:44,932: 'o'
2023-06-26 12:15:47,037: 'g'
2023-06-26 12:15:48,178: '.'
2023-06-26 12:15:48,769: 'k'
2023-06-26 12:15:49,200: 'y'
2023-06-26 12:15:50,504: Key.backspace
2023-06-26 12:15:50,699: 'e'
2023-06-26 12:15:51,101: 'y'
2023-06-26 12:15:57,663: ','
2023-06-26 12:15:59,744: 'w'
2023-06-26 12:15:59,899: 'b'
2023-06-26 12:16:02,662: Key.enter
2023-06-26 12:16:05,135: Key.right
2023-06-26 12:16:06,987: 'a'
2023-06-26 12:16:07,148: 's'
2023-06-26 12:16:07,300: Key.space
2023-06-26 12:16:08,345: Key.backspace
2023-06-26 12:16:08,532: Key.backspace
2023-06-26 12:16:08,682: Key.backspace
2023-06-26 12:16:08,814: Key.space
2023-06-26 12:16:09,163: 'a'
2023-06-26 12:16:09,288: 's'
2023-06-26 12:16:09,429: Key.space
2023-06-26 12:16:10,974: 'f'
2023-06-26 12:16:11,137: 'i'
2023-06-26 12:16:11,352: 'l'
2023-06-26 12:16:11,470: 'e'
2023-06-26 12:16:12,936: Key.shift_r
2023-06-26 12:16:13,173: ':'
2023-06-26 12:16:14,913: Key.enter
2023-06-26 12:16:19,260: 'f'
2023-06-26 12:16:19,430: 'i'
2023-06-26 12:16:19,700: 'l'
2023-06-26 12:16:19,942: 'e'
2023-06-26 12:16:22,529: '.'
2023-06-26 12:16:23,557: Key.enter
2023-06-26 12:16:29,977: Key.shift_r
2023-06-26 12:16:30,348: '('
2023-06-26 12:16:37,515: Key.space
2023-06-26 12:16:39,289: Key.backspace
2023-06-26 12:17:34,163: 'e'
2023-06-26 12:17:34,231: 'n'
2023-06-26 12:17:35,263: Key.enter
2023-06-26 12:18:16,525: Key.left
2023-06-26 12:18:18,629: Key.left
2023-06-26 12:18:20,876: Key.left
2023-06-26 12:18:21,710: Key.left
2023-06-26 12:18:22,173: Key.left
2023-06-26 12:18:23,155: Key.left
2023-06-26 12:18:24,233: Key.space
2023-06-26 13:12:17,523: Key.cmd
2023-06-26 13:12:17,671: Key.print_screen
2023-06-26 13:12:58,430: 'c'
2023-06-26 13:12:58,890: 'e'
2023-06-26 13:12:59,156: '='
2023-06-26 13:12:59,546: '='
2023-06-26 13:12:59,675: '='
2023-06-26 13:12:59,935: Key.backspace
2023-06-26 13:13:00,092: Key.backspace
2023-06-26 13:13:00,244: Key.backspace
2023-06-26 13:13:00,374: Key.backspace
2023-06-26 13:13:00,555: 'r'
2023-06-26 13:13:00,629: 'e'
2023-06-26 13:13:01,141: 'a'
2023-06-26 13:13:01,306: 't'
2023-06-26 13:13:01,440: 'e'
2023-06-26 13:13:02,128: 'd'
2023-06-26 13:13:02,252: Key.space
2023-06-26 13:13:03,206: 'l'
2023-06-26 13:13:03,702: Key.backspace
2023-06-26 13:13:04,241: Key.shift
2023-06-26 13:13:04,317: 'K'
2023-06-26 13:13:04,486: 'w'
2023-06-26 13:13:04,854: 'y'
2023-06-26 13:13:05,329: Key.backspace
2023-06-26 13:13:05,456: Key.backspace
2023-06-26 13:13:05,523: 'e'
2023-06-26 13:13:06,073: 'y'
2023-06-26 13:13:06,936: 'l'
2023-06-26 13:13:07,112: 'o'
2023-06-26 13:13:07,314: 'g'
2023-06-26 13:13:07,671: 'o'
2023-06-26 13:13:08,598: '='
2023-06-26 13:13:09,330: Key.backspace
2023-06-26 13:13:09,448: Key.backspace
2023-06-26 13:13:11,413: 'g'
2023-06-26 13:13:11,738: 'e'
2023-06-26 13:13:11,865: 'r'
2023-06-26 13:13:12,095: Key.space
2023-06-26 13:13:13,533: 'f'
2023-06-26 13:13:13,648: 'i'
2023-06-26 13:13:13,984: 'k'
2023-06-26 13:13:15,195: Key.backspace
2023-06-26 13:13:15,532: 'l'
2023-06-26 13:13:15,657: 'e'
2023-06-26 13:13:15,778: Key.space
2023-06-26 13:13:25,359: 'i'
2023-06-26 13:13:25,487: 'n'
2023-06-26 13:13:27,201: Key.backspace
2023-06-26 13:13:27,607: Key.backspace
2023-06-26 13:19:42,286: 'w'
2023-06-26 13:19:42,372: 'h'
2023-06-26 13:19:42,482: 'i'
2023-06-26 13:19:42,623: 'c'
2023-06-26 13:19:42,883: 'h'
2023-06-26 13:19:43,391: Key.space
2023-06-26 13:19:45,593: 's'
2023-06-26 13:19:45,768: 'o'
2023-06-26 13:19:45,904: 't'
2023-06-26 13:19:45,990: 'e'
2023-06-26 13:19:46,696: Key.backspace
2023-06-26 13:19:46,821: Key.backspace
2023-06-26 13:19:46,971: Key.backspace
2023-06-26 13:19:47,453: 't'
2023-06-26 13:19:47,643: 'o'
2023-06-26 13:19:47,738: 'r'
2023-06-26 13:19:47,932: 'e'
2023-06-26 13:19:48,548: Key.space
2023-06-26 13:19:49,022: 'k'
2023-06-26 13:19:49,138: 'e'
2023-06-26 13:19:49,395: 'y'
2023-06-26 13:19:50,357: 'l'
2023-06-26 13:19:50,531: 'o'
2023-06-26 13:19:51,798: 'a'
2023-06-26 13:19:51,940: 'g'
2023-06-26 13:19:52,549: Key.backspace
2023-06-26 13:19:52,683: Key.backspace
2023-06-26 13:19:52,748: 'g'
2023-06-26 13:19:52,883: Key.space
2023-06-26 13:19:53,339: Key.backspace
2023-06-26 13:19:53,461: 's'
2023-06-26 13:19:53,579: Key.space
2023-06-26 13:19:53,995: 'i'
2023-06-26 13:19:54,149: 'n'
2023-06-26 13:19:54,327: Key.space
2023-06-26 13:19:58,378: 't'
2023-06-26 13:19:58,453: 'e'
2023-06-26 13:19:58,874: 'c'
2023-06-26 13:19:59,542: '='
2023-06-26 13:19:59,645: 'x'
2023-06-26 13:20:00,055: Key.backspace
2023-06-26 13:20:00,225: Key.backspace
2023-06-26 13:20:00,327: Key.backspace
2023-06-26 13:20:00,490: Key.backspace
2023-06-26 13:20:01,465: 'e'
2023-06-26 13:20:01,765: 'x'
2023-06-26 13:20:02,078: 't'
2023-06-26 13:20:02,191: Key.space
2023-06-26 13:20:03,244: 'f'
2023-06-26 13:20:03,356: 'i'
2023-06-26 13:20:03,581: 'o'
2023-06-26 13:20:03,690: 'e'
2023-06-26 13:20:03,727: 'l'
2023-06-26 13:20:04,059: Key.backspace
2023-06-26 13:20:04,185: Key.backspace
2023-06-26 13:20:04,511: Key.backspace
2023-06-26 13:20:04,765: 'l'
2023-06-26 13:20:04,889: 'e'
2023-06-26 13:20:05,425: Key.enter
2023-06-26 13:20:29,190: Key.shift
2023-06-26 13:20:29,345: 'E'
2023-06-26 13:20:29,437: 'n'
2023-06-26 13:20:30,231: 'c'
2023-06-26 13:20:30,514: 'r'
2023-06-26 13:20:30,827: 'u'
2023-06-26 13:20:31,219: Key.backspace
2023-06-26 13:20:31,835: 'y'
2023-06-26 13:20:31,949: 'p'
2023-06-26 13:20:32,938: 't'
2023-06-26 13:20:33,339: 'e'
2023-06-26 13:20:33,479: 'd'
2023-06-26 13:20:33,660: Key.space
2023-06-26 13:20:33,991: 't'
2023-06-26 13:20:34,164: 'h'
2023-06-26 13:20:34,183: 'e'
2023-06-26 13:20:34,333: Key.space
2023-06-26 13:20:35,195: 't'
2023-06-26 13:20:35,312: 'e'
2023-06-26 13:20:36,136: 'x'
2023-06-26 13:20:36,780: 't'
2023-06-26 13:20:36,980: Key.space
2023-06-26 13:20:37,568: 'd'
2023-06-26 13:20:38,321: Key.backspace
2023-06-26 13:20:38,573: 'f'
2023-06-26 13:20:38,724: 'i'
2023-06-26 13:20:38,889: 'l'
2023-06-26 13:20:39,072: 'e'
2023-06-26 13:20:39,161: Key.space
2023-06-26 13:20:39,889: 'w'
2023-06-26 13:20:40,500: 'i'
2023-06-26 13:20:40,688: 'h'
2023-06-26 13:20:40,760: 't'
2023-06-26 13:20:41,367: Key.backspace
2023-06-26 13:20:41,474: Key.backspace
2023-06-26 13:20:41,548: 't'
2023-06-26 13:20:41,735: 'h'
2023-06-26 13:20:41,920: Key.space
2023-06-26 13:20:42,641: Key.shift
2023-06-26 13:20:42,735: 'C'
2023-06-26 13:20:43,189: 't'
2023-06-26 13:20:43,322: 'y'
2023-06-26 13:20:43,839: Key.backspace
2023-06-26 13:20:43,959: Key.backspace
2023-06-26 13:20:44,077: Key.backspace
2023-06-26 13:20:44,760: Key.shift
2023-06-26 13:20:44,933: 'C'
2023-06-26 13:20:45,171: 'r'
2023-06-26 13:20:45,303: 'y'
2023-06-26 13:20:46,329: 'p'
2023-06-26 13:20:46,649: 't'
2023-06-26 13:20:46,770: 'o'
2023-06-26 13:20:47,624: 'g'
2023-06-26 13:20:47,783: 'e'
2023-06-26 13:20:47,901: 'r'
2023-06-26 13:20:48,427: Key.backspace
2023-06-26 13:20:48,536: Key.backspace
2023-06-26 13:20:48,688: 'a'
2023-06-26 13:20:49,291: Key.backspace
2023-06-26 13:20:49,294: '='
2023-06-26 13:20:49,356: 'r'
2023-06-26 13:20:49,435: 'a'
2023-06-26 13:20:49,853: Key.backspace
2023-06-26 13:20:49,982: Key.backspace
2023-06-26 13:20:50,128: Key.backspace
2023-06-26 13:20:50,234: 'r'
2023-06-26 13:20:50,375: 'a'
2023-06-26 13:20:51,838: 'p'
2023-06-26 13:20:52,148: 'h'
2023-06-26 13:20:52,398: 'y'
2023-06-26 13:20:52,596: Key.space
2023-06-26 13:20:53,284: 'a'
2023-06-26 13:20:53,460: 'l'
2023-06-26 13:20:54,278: 'g'
2023-06-26 13:20:54,412: 'o'
2023-06-26 13:20:54,944: 'r'
2023-06-26 13:20:55,185: 'i'
2023-06-26 13:20:55,363: 't'
2023-06-26 13:20:55,463: 'h'
2023-06-26 13:20:55,928: 'm'
2023-06-26 13:20:57,287: Key.enter
2023-06-26 13:22:18,054: 'c'
2023-06-26 13:22:18,265: 'r'
2023-06-26 13:22:19,407: 'e'
2023-06-26 13:22:19,523: 'a'
2023-06-26 13:22:19,717: 't'
2023-06-26 13:22:19,925: 'e'
2023-06-26 13:22:20,271: 'd'
2023-06-26 13:22:20,466: Key.space
2023-06-26 13:22:22,856: 'k'
2023-06-26 13:22:22,930: 'e'
2023-06-26 13:22:23,632: 'y'
2023-06-26 13:22:24,348: 'l'
2023-06-26 13:22:24,528: 'o'
2023-06-26 13:22:24,855: 'g'
2023-06-26 13:22:25,050: 'g'
2023-06-26 13:22:25,183: 'e'
2023-06-26 13:22:25,333: 'r'
2023-06-26 13:22:26,042: Key.space
2023-06-26 13:22:26,731: 'f'
2023-06-26 13:22:26,865: 'i'
2023-06-26 13:22:27,073: 'l'
2023-06-26 13:22:27,213: 'e'
2023-06-26 13:22:27,347: Key.space
2023-06-26 13:22:28,307: 'w'
2023-06-26 13:22:29,542: 'h'
2023-06-26 13:22:30,373: 'i'
2023-06-26 13:22:30,527: 'c'
2023-06-26 13:22:30,754: 'h'
2023-06-26 13:22:30,926: Key.space
2023-06-26 13:22:31,432: 's'
